id,station,date,prcp,tobs
13448,USC00519281,2013-06-19,0.01,70.0
13449,USC00519281,2013-06-20,0.02,69.0
13450,USC00519281,2013-06-21,0.53,68.0
13451,USC00519281,2013-06-22,0.88,75.0
13452,USC00519281,2013-06-23,0.03,74.0
13453,USC00519281,2013-06-24,0.22,73.0
13454,USC00519281,2013-06-25,0.36,70.0
13455,USC00519281,2013-06-26,0.82,70.0
13456,USC00519281,2013-06-27,0.07,71.0
13457,USC00519281,2013-06-28,0.04,70.0
13458,USC00519281,2013-06-29,0.43,70.0
13459,USC00519281,2013-06-30,0.71,75.0
13795,USC00519281,2014-06-01,0.07,74.0
13796,USC00519281,2014-06-02,0.06,72.0
13797,USC00519281,2014-06-03,0.0,74.0
13798,USC00519281,2014-06-04,0.01,73.0
13799,USC00519281,2014-06-05,0.01,73.0
13800,USC00519281,2014-06-06,0.19,70.0
13801,USC00519281,2014-06-07,0.2,73.0
13802,USC00519281,2014-06-08,0.18,75.0
13803,USC00519281,2014-06-09,0.04,73.0
13804,USC00519281,2014-06-10,0.22,69.0
13805,USC00519281,2014-06-11,0.37,80.0
13806,USC00519281,2014-06-12,0.02,73.0
13807,USC00519281,2014-06-13,0.0,72.0
13808,USC00519281,2014-06-14,0.02,80.0
13809,USC00519281,2014-06-15,0.02,80.0
13810,USC00519281,2014-06-16,0.03,69.0
13811,USC00519281,2014-06-17,0.29,70.0
13812,USC00519281,2014-06-18,0.17,69.0
13813,USC00519281,2014-06-19,0.04,72.0
13814,USC00519281,2014-06-20,0.16,68.0
13815,USC00519281,2014-06-21,0.22,74.0
13816,USC00519281,2014-06-22,0.04,75.0
13817,USC00519281,2014-06-23,0.31,70.0
13818,USC00519281,2014-06-24,0.08,70.0
13819,USC00519281,2014-06-25,0.23,72.0
13820,USC00519281,2014-06-26,0.31,71.0
13821,USC00519281,2014-06-27,0.12,70.0
13822,USC00519281,2014-06-28,0.6,77.0
13823,USC00519281,2014-06-29,0.48,73.0
13824,USC00519281,2014-06-30,0.01,71.0
14160,USC00519281,2015-06-01,0.46,76.0
14161,USC00519281,2015-06-02,0.02,68.0
14162,USC00519281,2015-06-03,0.0,71.0
14163,USC00519281,2015-06-04,1.24,70.0
14164,USC00519281,2015-06-05,0.06,68.0
14165,USC00519281,2015-06-06,0.0,79.0
14166,USC00519281,2015-06-07,0.07,75.0
14167,USC00519281,2015-06-08,0.01,71.0
14168,USC00519281,2015-06-09,0.34,69.0
14169,USC00519281,2015-06-10,0.03,71.0
14170,USC00519281,2015-06-11,0.03,72.0
14171,USC00519281,2015-06-12,0.08,69.0
14172,USC00519281,2015-06-13,0.01,72.0
14173,USC00519281,2015-06-14,0.05,75.0
14174,USC00519281,2015-06-15,0.03,71.0
14175,USC00519281,2015-06-16,0.01,72.0
14176,USC00519281,2015-06-17,0.15,70.0
14177,USC00519281,2015-06-18,0.45,71.0
14178,USC00519281,2015-06-19,0.19,72.0
14179,USC00519281,2015-06-20,0.13,75.0
14180,USC00519281,2015-06-21,0.05,75.0
14181,USC00519281,2015-06-22,0.05,71.0
14182,USC00519281,2015-06-23,0.03,73.0
14183,USC00519281,2015-06-24,0.17,71.0
14184,USC00519281,2015-06-25,0.21,71.0
14185,USC00519281,2015-06-26,0.02,74.0
14186,USC00519281,2015-06-27,0.21,74.0
14187,USC00519281,2015-06-28,0.02,78.0
14188,USC00519281,2015-06-29,0.27,72.0
14189,USC00519281,2015-06-30,0.16,69.0
14525,USC00519281,2016-06-01,1.39,69.0
14526,USC00519281,2016-06-02,0.5,67.0
14527,USC00519281,2016-06-03,0.02,68.0
14528,USC00519281,2016-06-04,0.0,65.0
14529,USC00519281,2016-06-05,0.22,70.0
14530,USC00519281,2016-06-06,0.52,72.0
14531,USC00519281,2016-06-07,0.35,74.0
14532,USC00519281,2016-06-08,0.0,73.0
14533,USC00519281,2016-06-09,0.29,71.0
14534,USC00519281,2016-06-10,0.62,75.0
14535,USC00519281,2016-06-11,0.13,72.0
14536,USC00519281,2016-06-12,0.28,75.0
14537,USC00519281,2016-06-13,0.02,76.0
14538,USC00519281,2016-06-14,0.2,75.0
14539,USC00519281,2016-06-15,0.68,76.0
14540,USC00519281,2016-06-16,0.05,75.0
14541,USC00519281,2016-06-17,0.29,71.0
14542,USC00519281,2016-06-18,0.4,75.0
14543,USC00519281,2016-06-19,0.05,75.0
14544,USC00519281,2016-06-20,0.4,72.0
14545,USC00519281,2016-06-21,0.04,72.0
14546,USC00519281,2016-06-22,0.13,75.0
14547,USC00519281,2016-06-23,0.39,73.0
14548,USC00519281,2016-06-24,0.12,76.0
14549,USC00519281,2016-06-25,0.75,74.0
14550,USC00519281,2016-06-26,0.03,77.0
14551,USC00519281,2016-06-27,0.37,72.0
14552,USC00519281,2016-06-28,0.23,71.0
14553,USC00519281,2016-06-29,0.1,76.0
14554,USC00519281,2016-06-30,0.01,77.0
14890,USC00519281,2017-06-01,0.0,80.0
14891,USC00519281,2017-06-02,0.09,76.0
14892,USC00519281,2017-06-03,0.08,76.0
14893,USC00519281,2017-06-04,0.13,77.0
14894,USC00519281,2017-06-05,0.05,75.0
14895,USC00519281,2017-06-06,0.0,75.0
14896,USC00519281,2017-06-07,0.0,75.0
14897,USC00519281,2017-06-08,0.0,75.0
14898,USC00519281,2017-06-09,0.02,72.0
14899,USC00519281,2017-06-10,0.62,74.0
14900,USC00519281,2017-06-11,0.74,74.0
14901,USC00519281,2017-06-12,0.24,74.0
14902,USC00519281,2017-06-13,0.24,76.0
14903,USC00519281,2017-06-14,0.22,74.0
14904,USC00519281,2017-06-15,0.55,75.0
14905,USC00519281,2017-06-16,0.06,73.0
14906,USC00519281,2017-06-17,0.07,79.0
14907,USC00519281,2017-06-18,0.24,75.0
14908,USC00519281,2017-06-19,0.08,72.0
14909,USC00519281,2017-06-20,0.0,72.0
14910,USC00519281,2017-06-21,0.19,74.0
14911,USC00519281,2017-06-22,0.06,72.0
14912,USC00519281,2017-06-23,0.12,72.0
14913,USC00519281,2017-06-24,0.36,77.0
14914,USC00519281,2017-06-25,0.02,71.0
14915,USC00519281,2017-06-26,0.06,73.0
14916,USC00519281,2017-06-27,0.01,76.0
14917,USC00519281,2017-06-28,0.0,77.0
14918,USC00519281,2017-06-29,0.0,76.0
14919,USC00519281,2017-06-30,0.01,76.0
15105,USC00511918,2010-06-01,0.0,74.0
15106,USC00511918,2010-06-02,0.0,76.0
15107,USC00511918,2010-06-03,0.0,78.0
15108,USC00511918,2010-06-04,0.0,74.0
15109,USC00511918,2010-06-05,0.0,79.0
15110,USC00511918,2010-06-06,0.0,79.0
15111,USC00511918,2010-06-07,0.05,69.0
15112,USC00511918,2010-06-08,0.0,77.0
15113,USC00511918,2010-06-09,0.0,80.0
15114,USC00511918,2010-06-10,0.0,75.0
15115,USC00511918,2010-06-11,0.0,75.0
15116,USC00511918,2010-06-12,0.0,78.0
15117,USC00511918,2010-06-14,0.0,71.0
15118,USC00511918,2010-06-15,0.0,76.0
15119,USC00511918,2010-06-16,0.0,74.0
15120,USC00511918,2010-06-17,0.0,78.0
15121,USC00511918,2010-06-18,0.04,72.0
15122,USC00511918,2010-06-19,0.05,78.0
15123,USC00511918,2010-06-20,0.0,85.0
15124,USC00511918,2010-06-21,0.0,77.0
15125,USC00511918,2010-06-22,0.0,76.0
15126,USC00511918,2010-06-23,0.0,76.0
15127,USC00511918,2010-06-24,0.0,75.0
15128,USC00511918,2010-06-25,0.02,71.0
15129,USC00511918,2010-06-26,0.0,70.0
15130,USC00511918,2010-06-27,0.09,80.0
15131,USC00511918,2010-06-28,0.0,77.0
15132,USC00511918,2010-06-29,0.02,70.0
15133,USC00511918,2010-06-30,0.03,73.0
15460,USC00511918,2011-06-01,0.02,73.0
15461,USC00511918,2011-06-02,0.0,76.0
15462,USC00511918,2011-06-03,0.03,70.0
15463,USC00511918,2011-06-04,0.58,71.0
15464,USC00511918,2011-06-05,0.02,80.0
15465,USC00511918,2011-06-06,0.0,70.0
15466,USC00511918,2011-06-07,0.0,68.0
15467,USC00511918,2011-06-08,0.1,74.0
15468,USC00511918,2011-06-09,0.0,75.0
15469,USC00511918,2011-06-10,0.0,75.0
15470,USC00511918,2011-06-11,0.0,78.0
15471,USC00511918,2011-06-12,0.02,76.0
15472,USC00511918,2011-06-13,0.0,69.0
15473,USC00511918,2011-06-14,0.0,73.0
15474,USC00511918,2011-06-15,0.0,76.0
15475,USC00511918,2011-06-16,0.01,72.0
15476,USC00511918,2011-06-17,0.0,72.0
15477,USC00511918,2011-06-18,0.0,80.0
15478,USC00511918,2011-06-19,0.0,76.0
15479,USC00511918,2011-06-20,0.01,71.0
15480,USC00511918,2011-06-21,0.03,68.0
15481,USC00511918,2011-06-22,0.1,71.0
15482,USC00511918,2011-06-23,0.01,72.0
15483,USC00511918,2011-06-24,0.0,75.0
15484,USC00511918,2011-06-25,0.0,80.0
15485,USC00511918,2011-06-26,0.0,75.0
15486,USC00511918,2011-06-27,0.0,74.0
15487,USC00511918,2011-06-28,0.0,74.0
15488,USC00511918,2011-06-29,0.0,69.0
15489,USC00511918,2011-06-30,0.0,70.0
15823,USC00511918,2012-06-01,0.01,73.0
15824,USC00511918,2012-06-02,0.02,76.0
15825,USC00511918,2012-06-03,0.0,76.0
15826,USC00511918,2012-06-04,0.0,74.0
15827,USC00511918,2012-06-05,0.0,71.0
15828,USC00511918,2012-06-06,0.01,72.0
15829,USC00511918,2012-06-07,0.0,73.0
15830,USC00511918,2012-06-08,0.0,77.0
15831,USC00511918,2012-06-09,0.0,77.0
15832,USC00511918,2012-06-10,0.0,77.0
15833,USC00511918,2012-06-11,0.0,79.0
15834,USC00511918,2012-06-12,0.0,77.0
15835,USC00511918,2012-06-13,0.03,77.0
15836,USC00511918,2012-06-14,0.0,78.0
15837,USC00511918,2012-06-16,,78.0
15838,USC00511918,2012-06-17,0.0,81.0
15839,USC00511918,2012-06-18,0.0,76.0
15840,USC00511918,2012-06-19,0.0,74.0
15841,USC00511918,2012-06-20,0.02,71.0
15842,USC00511918,2012-06-21,0.0,78.0
15843,USC00511918,2012-06-22,0.0,71.0
15844,USC00511918,2012-06-23,0.1,76.0
15845,USC00511918,2012-06-24,0.0,81.0
15846,USC00511918,2012-06-25,0.01,73.0
15847,USC00511918,2012-06-26,0.0,72.0
15848,USC00511918,2012-06-27,0.01,72.0
15849,USC00511918,2012-06-28,0.0,74.0
15850,USC00511918,2012-06-29,0.0,72.0
15851,USC00511918,2012-06-30,0.0,79.0
16183,USC00511918,2013-06-01,0.0,80.0
16184,USC00511918,2013-06-02,0.0,81.0
16185,USC00511918,2013-06-03,0.0,75.0
16186,USC00511918,2013-06-04,0.0,80.0
16187,USC00511918,2013-06-05,0.0,73.0
16188,USC00511918,2013-06-06,0.0,74.0
16189,USC00511918,2013-06-07,0.0,73.0
16190,USC00511918,2013-06-08,0.0,81.0
16191,USC00511918,2013-06-09,0.0,79.0
16192,USC00511918,2013-06-10,0.0,78.0
16193,USC00511918,2013-06-11,0.0,74.0
16194,USC00511918,2013-06-12,0.0,74.0
16195,USC00511918,2013-06-13,0.0,73.0
16196,USC00511918,2013-06-14,0.07,73.0
16197,USC00511918,2013-06-15,0.0,77.0
16198,USC00511918,2013-06-16,0.0,77.0
16199,USC00511918,2013-06-17,0.0,74.0
16200,USC00511918,2013-06-18,0.0,73.0
16201,USC00511918,2013-06-19,0.0,70.0
16202,USC00511918,2013-06-20,0.0,69.0
16203,USC00511918,2013-06-21,0.05,72.0
16204,USC00511918,2013-06-22,0.0,79.0
16205,USC00511918,2013-06-23,0.0,77.0
16206,USC00511918,2013-06-24,0.0,70.0
16207,USC00511918,2013-06-25,0.02,71.0
16208,USC00511918,2013-06-26,0.06,67.0
16209,USC00511918,2013-06-27,0.0,66.0
16210,USC00511918,2013-06-28,0.0,78.0
16211,USC00511918,2013-06-29,0.08,80.0
16212,USC00511918,2013-06-30,0.0,80.0
16542,USC00511918,2014-06-01,0.0,79.0
16543,USC00511918,2014-06-02,0.0,68.0
16544,USC00511918,2014-06-03,0.0,67.0
16545,USC00511918,2014-06-04,0.0,71.0
16546,USC00511918,2014-06-06,,72.0
16547,USC00511918,2014-06-07,0.0,79.0
16548,USC00511918,2014-06-08,0.0,80.0
16549,USC00511918,2014-06-09,0.0,72.0
16550,USC00511918,2014-06-10,0.0,68.0
16551,USC00511918,2014-06-11,0.0,84.0
16552,USC00511918,2014-06-12,0.0,82.0
16553,USC00511918,2014-06-13,0.0,79.0
16554,USC00511918,2014-06-14,0.0,78.0
16555,USC00511918,2014-06-15,0.0,81.0
16556,USC00511918,2014-06-16,0.0,77.0
16557,USC00511918,2014-06-17,0.17,71.0
16558,USC00511918,2014-06-18,0.01,69.0
16559,USC00511918,2014-06-19,0.0,73.0
16560,USC00511918,2014-06-20,0.03,68.0
16561,USC00511918,2014-06-21,0.0,75.0
16562,USC00511918,2014-06-22,0.0,79.0
16563,USC00511918,2014-06-23,0.05,70.0
16564,USC00511918,2014-06-24,0.05,70.0
16565,USC00511918,2014-06-25,0.05,73.0
16566,USC00511918,2014-06-26,0.03,71.0
16567,USC00511918,2014-06-27,0.02,68.0
16568,USC00511918,2014-06-29,0.05,78.0
16569,USC00511918,2014-06-30,0.0,69.0
16859,USC00511918,2015-06-01,0.01,70.0
16860,USC00511918,2015-06-02,0.0,67.0
16861,USC00511918,2015-06-03,0.0,68.0
16862,USC00511918,2015-06-04,0.0,68.0
16863,USC00511918,2015-06-05,0.0,71.0
16864,USC00511918,2015-06-08,,74.0
16865,USC00511918,2015-06-09,0.0,69.0
16866,USC00511918,2015-06-11,,69.0
16867,USC00511918,2015-06-12,0.0,66.0
16868,USC00511918,2015-06-15,,67.0
16869,USC00511918,2015-06-16,0.2,69.0
16870,USC00511918,2015-06-17,0.0,72.0
16871,USC00511918,2015-06-18,0.0,72.0
16872,USC00511918,2015-06-19,0.0,72.0
16873,USC00511918,2015-06-22,,70.0
16874,USC00511918,2015-06-23,0.0,75.0
16875,USC00511918,2015-06-24,0.0,73.0
16876,USC00511918,2015-06-25,0.01,70.0
16877,USC00511918,2015-06-26,0.01,71.0
17083,USC00516128,2010-06-01,0.08,70.0
17084,USC00516128,2010-06-02,0.0,78.0
17085,USC00516128,2010-06-03,0.1,73.0
17086,USC00516128,2010-06-04,0.01,68.0
17087,USC00516128,2010-06-05,0.09,79.0
17088,USC00516128,2010-06-06,0.13,74.0
17089,USC00516128,2010-06-07,0.44,75.0
17090,USC00516128,2010-06-08,0.27,71.0
17091,USC00516128,2010-06-09,0.0,75.0
17092,USC00516128,2010-06-14,,76.0
17093,USC00516128,2010-06-16,,73.0
17094,USC00516128,2010-06-17,0.05,73.0
17095,USC00516128,2010-06-19,,74.0
17096,USC00516128,2010-06-22,,72.0
17097,USC00516128,2010-06-23,0.04,72.0
17098,USC00516128,2010-06-24,0.26,72.0
17099,USC00516128,2010-06-25,0.79,70.0
17100,USC00516128,2010-06-26,0.88,69.0
17101,USC00516128,2010-06-27,0.37,73.0
17102,USC00516128,2010-06-28,0.16,71.0
17103,USC00516128,2010-06-29,0.02,73.0
17104,USC00516128,2010-06-30,0.71,72.0
17436,USC00516128,2011-06-01,0.61,69.0
17437,USC00516128,2011-06-02,0.22,72.0
17438,USC00516128,2011-06-03,2.0,66.0
17439,USC00516128,2011-06-04,2.45,67.0
17440,USC00516128,2011-06-05,0.76,71.0
17441,USC00516128,2011-06-06,0.1,71.0
17442,USC00516128,2011-06-07,0.19,72.0
17443,USC00516128,2011-06-08,0.23,72.0
17444,USC00516128,2011-06-09,0.1,71.0
17445,USC00516128,2011-06-10,0.11,71.0
17446,USC00516128,2011-06-11,0.17,71.0
17447,USC00516128,2011-06-12,1.5,69.0
17448,USC00516128,2011-06-13,0.41,68.0
17449,USC00516128,2011-06-14,0.14,71.0
17450,USC00516128,2011-06-15,0.01,73.0
17451,USC00516128,2011-06-16,0.83,72.0
17452,USC00516128,2011-06-17,0.18,74.0
17453,USC00516128,2011-06-18,0.07,70.0
17454,USC00516128,2011-06-19,1.84,72.0
17455,USC00516128,2011-06-20,0.91,71.0
17456,USC00516128,2011-06-21,1.03,71.0
17457,USC00516128,2011-06-22,1.65,70.0
17458,USC00516128,2011-06-23,0.68,70.0
17459,USC00516128,2011-06-24,1.16,69.0
17460,USC00516128,2011-06-25,0.06,74.0
17461,USC00516128,2011-06-26,0.29,69.0
17462,USC00516128,2011-06-27,0.98,72.0
17463,USC00516128,2011-06-28,0.25,70.0
17464,USC00516128,2011-06-29,0.06,72.0
17465,USC00516128,2011-06-30,0.0,72.0
17784,USC00516128,2012-06-01,0.26,69.0
17785,USC00516128,2012-06-02,0.22,73.0
17786,USC00516128,2012-06-03,0.0,71.0
17787,USC00516128,2012-06-04,0.02,72.0
17788,USC00516128,2012-06-05,0.0,71.0
17789,USC00516128,2012-06-06,0.72,72.0
17790,USC00516128,2012-06-07,0.12,71.0
17791,USC00516128,2012-06-08,0.3,74.0
17792,USC00516128,2012-06-09,0.0,74.0
17793,USC00516128,2012-06-10,0.08,75.0
17794,USC00516128,2012-06-11,0.08,69.0
17795,USC00516128,2012-06-12,0.14,75.0
17796,USC00516128,2012-06-13,0.48,70.0
17797,USC00516128,2012-06-14,0.21,73.0
17798,USC00516128,2012-06-15,0.0,72.0
17799,USC00516128,2012-06-16,0.0,70.0
17800,USC00516128,2012-06-17,0.1,73.0
17801,USC00516128,2012-06-18,0.0,71.0
17802,USC00516128,2012-06-19,0.38,70.0
17803,USC00516128,2012-06-20,1.84,69.0
17804,USC00516128,2012-06-21,0.34,71.0
17805,USC00516128,2012-06-23,0.94,68.0
17806,USC00516128,2012-06-24,1.13,68.0
17807,USC00516128,2012-06-25,0.89,68.0
17808,USC00516128,2012-06-26,0.92,69.0
17809,USC00516128,2012-06-27,0.73,69.0
17810,USC00516128,2012-06-28,0.37,69.0
17811,USC00516128,2012-06-29,0.79,71.0
18124,USC00516128,2013-06-01,0.71,78.0
18125,USC00516128,2013-06-02,0.81,72.0
18126,USC00516128,2013-06-03,0.49,73.0
18127,USC00516128,2013-06-04,0.03,71.0
18128,USC00516128,2013-06-05,0.0,72.0
18129,USC00516128,2013-06-06,0.14,72.0
18130,USC00516128,2013-06-07,0.07,71.0
18131,USC00516128,2013-06-08,0.08,74.0
18132,USC00516128,2013-06-09,0.02,71.0
18133,USC00516128,2013-06-10,0.02,72.0
18134,USC00516128,2013-06-11,0.05,72.0
18135,USC00516128,2013-06-12,0.28,74.0
18136,USC00516128,2013-06-13,0.47,72.0
18137,USC00516128,2013-06-14,2.56,69.0
18138,USC00516128,2013-06-15,0.11,70.0
18139,USC00516128,2013-06-16,0.3,76.0
18140,USC00516128,2013-06-17,0.43,70.0
18141,USC00516128,2013-06-18,0.44,71.0
18142,USC00516128,2013-06-19,0.05,73.0
18143,USC00516128,2013-06-20,0.18,68.0
18144,USC00516128,2013-06-21,1.53,68.0
18145,USC00516128,2013-06-22,1.96,69.0
18146,USC00516128,2013-06-23,0.67,70.0
18147,USC00516128,2013-06-24,0.62,69.0
18148,USC00516128,2013-06-25,2.03,69.0
18149,USC00516128,2013-06-26,2.8,70.0
18150,USC00516128,2013-06-27,0.06,71.0
18151,USC00516128,2013-06-28,0.34,70.0
18152,USC00516128,2013-06-29,0.53,67.0
18153,USC00516128,2013-06-30,0.83,72.0
18456,USC00516128,2014-06-01,0.26,72.0
18457,USC00516128,2014-06-02,0.68,75.0
18458,USC00516128,2014-06-03,0.19,73.0
18459,USC00516128,2014-06-04,0.09,73.0
18460,USC00516128,2014-06-05,0.03,72.0
18461,USC00516128,2014-06-06,0.88,71.0
18462,USC00516128,2014-06-07,0.15,77.0
18463,USC00516128,2014-06-08,0.29,73.0
18464,USC00516128,2014-06-09,1.0,70.0
18465,USC00516128,2014-06-10,0.11,70.0
18466,USC00516128,2014-06-11,0.57,76.0
18467,USC00516128,2014-06-12,0.02,72.0
18468,USC00516128,2014-06-13,0.01,73.0
18469,USC00516128,2014-06-14,0.0,77.0
18470,USC00516128,2014-06-15,0.03,73.0
18471,USC00516128,2014-06-16,0.38,70.0
18472,USC00516128,2014-06-17,1.45,68.0
18473,USC00516128,2014-06-18,0.32,69.0
18474,USC00516128,2014-06-19,0.2,70.0
18475,USC00516128,2014-06-20,0.75,70.0
18476,USC00516128,2014-06-21,0.09,73.0
18477,USC00516128,2014-06-22,0.03,70.0
18478,USC00516128,2014-06-23,0.74,69.0
18479,USC00516128,2014-06-24,0.07,71.0
18480,USC00516128,2014-06-25,0.97,70.0
18481,USC00516128,2014-06-26,0.42,70.0
18482,USC00516128,2014-06-27,0.9,72.0
18483,USC00516128,2014-06-28,1.29,71.0
18484,USC00516128,2014-06-29,1.29,70.0
18784,USC00516128,2015-06-01,2.47,69.0
18785,USC00516128,2015-06-02,0.27,72.0
18786,USC00516128,2015-06-03,0.01,72.0
18787,USC00516128,2015-06-04,1.12,71.0
18788,USC00516128,2015-06-05,0.16,76.0
18789,USC00516128,2015-06-06,0.0,71.0
18790,USC00516128,2015-06-07,0.01,72.0
18791,USC00516128,2015-06-08,0.34,70.0
18792,USC00516128,2015-06-09,0.26,72.0
18793,USC00516128,2015-06-10,0.04,72.0
18794,USC00516128,2015-06-12,,71.0
18795,USC00516128,2015-06-13,0.0,72.0
18796,USC00516128,2015-06-14,0.47,69.0
18797,USC00516128,2015-06-15,0.67,70.0
18798,USC00516128,2015-06-16,0.94,73.0
18799,USC00516128,2015-06-17,0.48,70.0
18800,USC00516128,2015-06-18,0.54,72.0
18801,USC00516128,2015-06-19,0.69,72.0
18802,USC00516128,2015-06-20,0.13,71.0
18803,USC00516128,2015-06-21,0.1,73.0
18804,USC00516128,2015-06-22,0.19,72.0
18805,USC00516128,2015-06-23,0.31,73.0
18806,USC00516128,2015-06-24,0.78,72.0
18807,USC00516128,2015-06-25,1.36,71.0
18808,USC00516128,2015-06-26,0.4,70.0
18809,USC00516128,2015-06-27,0.17,75.0
18810,USC00516128,2015-06-28,0.16,72.0
18811,USC00516128,2015-06-29,1.62,70.0
18812,USC00516128,2015-06-30,0.0,72.0
19126,USC00516128,2016-06-01,1.4,70.0
19127,USC00516128,2016-06-02,0.74,71.0
19128,USC00516128,2016-06-03,0.1,70.0
19129,USC00516128,2016-06-05,,73.0
19130,USC00516128,2016-06-06,0.47,72.0
19131,USC00516128,2016-06-07,1.26,71.0
19132,USC00516128,2016-06-08,0.01,71.0
19133,USC00516128,2016-06-09,1.7,69.0
19134,USC00516128,2016-06-10,1.4,70.0
19135,USC00516128,2016-06-11,0.65,73.0
19136,USC00516128,2016-06-12,0.55,75.0
19137,USC00516128,2016-06-13,0.08,73.0
19138,USC00516128,2016-06-14,0.19,72.0
19139,USC00516128,2016-06-15,1.38,70.0
19140,USC00516128,2016-06-16,0.12,70.0
19141,USC00516128,2016-06-17,1.27,69.0
19142,USC00516128,2016-06-18,0.72,73.0
19143,USC00516128,2016-06-19,0.79,74.0
19144,USC00516128,2016-06-20,0.52,72.0
19145,USC00516128,2016-06-21,0.78,71.0
19146,USC00516128,2016-06-22,0.2,73.0
19147,USC00516128,2016-06-23,0.9,72.0
19148,USC00516128,2016-06-25,,73.0
19149,USC00516128,2016-06-26,0.7,74.0
19150,USC00516128,2016-06-27,0.3,72.0
19151,USC00516128,2016-06-28,0.25,74.0
19152,USC00516128,2016-06-29,0.35,72.0
19470,USC00516128,2017-06-01,0.01,74.0
19471,USC00516128,2017-06-03,,74.0
19472,USC00516128,2017-06-04,0.82,77.0
19473,USC00516128,2017-06-05,0.01,74.0
19474,USC00516128,2017-06-06,0.0,74.0
19475,USC00516128,2017-06-07,0.01,79.0
19476,USC00516128,2017-06-08,0.0,75.0
19477,USC00516128,2017-06-10,,72.0
19478,USC00516128,2017-06-11,0.7,76.0
19479,USC00516128,2017-06-12,0.81,74.0
19480,USC00516128,2017-06-13,0.65,73.0
19481,USC00516128,2017-06-14,0.81,74.0
19482,USC00516128,2017-06-15,1.69,77.0
19483,USC00516128,2017-06-16,0.1,74.0
19484,USC00516128,2017-06-17,0.1,72.0
19485,USC00516128,2017-06-18,0.7,77.0
19486,USC00516128,2017-06-19,0.4,76.0
19487,USC00516128,2017-06-20,0.31,74.0
19488,USC00516128,2017-06-21,0.3,75.0
19489,USC00516128,2017-06-22,0.28,76.0
19490,USC00516128,2017-06-23,0.5,71.0
19491,USC00516128,2017-06-24,0.22,73.0
19492,USC00516128,2017-06-25,0.5,79.0
19493,USC00516128,2017-06-26,0.02,79.0
19494,USC00516128,2017-06-27,0.1,74.0
19495,USC00516128,2017-06-28,0.02,74.0
19496,USC00516128,2017-06-29,0.04,76.0
19497,USC00516128,2017-06-30,0.2,75.0
